ECG
0.1611
0.1587
0.1587
0.1563
0.1538
0.1514
0.1490
0.1466
0.1442
0.1418
0.1370
0.1346
0.1322
0.1274
0.1250
0.1202
0.1178
0.1154
0.1130
0.1106
0.1082
0.1058
0.1034
0.1010
0.1010
0.0986
0.0962
0.0938
0.0938
0.0913
0.0913
0.0889
0.0889
0.0865
0.0865
0.0865
0.0841
0.0841
0.0817
0.0817
0.0817
0.0793
0.0793
0.0793
0.0793
0.0769
0.0769
0.0769
0.0769
0.0793
0.0793
0.0793
0.0793
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0865
0.0865
0.0865
0.0865
0.0865
0.0865
0.0865
0.0865
0.0889
0.0889
0.0889
0.0889
0.0889
0.0913
0.0913
0.0913
0.0938
0.0938
0.0938
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1154
0.1154
0.1130
0.1130
0.1130
0.1130
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1010
0.1010
0.1010
0.1034
0.1010
0.1010
0.1034
0.1034
0.1034
0.1010
0.1034
0.1034
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1130
0.1130
0.1154
0.1178
0.1202
0.1202
0.1226
0.1250
0.1274
0.1298
0.1298
0.1322
0.1346
0.1346
0.1370
0.1370
0.1394
0.1418
0.1442
0.1466
0.1466
0.1490
0.1514
0.1514
0.1514
0.1514
0.1514
0.1490
0.1490
0.1466
0.1466
0.1442
0.1442
0.1418
0.1418
0.1394
0.1370
0.1346
0.1298
0.1274
0.1226
0.1178
0.1130
0.1106
0.1058
0.1034
0.1010
0.0986
0.0962
0.0962
0.0938
0.0938
0.0913
0.0913
0.0913
0.0889
0.0889
0.0889
0.0889
0.0889
0.0913
0.0913
0.0913
0.0913
0.0938
0.0938
0.0938
0.0938
0.0938
0.0938
0.0913
0.0889
0.0889
0.0865
0.0865
0.0865
0.0865
0.0938
0.1058
0.1250
0.1563
0.1971
0.2524
0.3173
0.3942
0.4808
0.5721
0.6635
0.7524
0.8269
0.8870
0.9255
0.9327
0.9135
0.8654
0.7933
0.7019
0.5986
0.4904
0.3846
0.2909
0.2091
0.1418
0.0913
0.0577
0.0337
0.0192
0.0096
0.0072
0.0096
0.0120
0.0168
0.0216
0.0240
0.0288
0.0313
0.0337
0.0361
0.0361
0.0361
0.0385
0.0385
0.0385
0.0409
0.0409
0.0409
0.0409
0.0433
0.0433
0.0433
0.0433
0.0457
0.0457
0.0481
0.0481
0.0505
0.0505
0.0505
0.0529
0.0529
0.0529
0.0529
0.0553
0.0553
0.0553
0.0577
0.0577
0.0577
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0625
0.0625
0.0625
0.0625
0.0625
0.0649
0.0649
0.0649
0.0649
0.0673
0.0673
0.0673
0.0673
0.0697
0.0697
0.0697
0.0697
0.0721
0.0721
0.0721
0.0745
0.0745
0.0745
0.0769
0.0769
0.0793
0.0793
0.0793
0.0817
0.0817
0.0841
0.0841
0.0865
0.0865
0.0889
0.0889
0.0913
0.0938
0.0962
0.0986
0.0986
0.1010
0.1034
0.1034
0.1058
0.1058
0.1082
0.1082
0.1106
0.1130
0.1154
0.1178
0.1202
0.1226
0.1250
0.1274
0.1298
0.1346
0.1370
0.1394
0.1442
0.1466
0.1490
0.1538
0.1563
0.1587
0.1611
0.1635
0.1659
0.1683
0.1707
0.1707
0.1731
0.1755
0.1779
0.1779
0.1803
0.1803
0.1827
0.1827
0.1851
0.1851
0.1851
0.1875
0.1875
0.1875
0.1875
0.1875
0.1851
0.1851
0.1851
0.1827
0.1827
0.1803
0.1803
0.1779
0.1755
0.1731
0.1707
0.1659
0.1635
0.1587
0.1563
0.1514
0.1490
0.1442
0.1418
0.1370
0.1346
0.1298
0.1250
0.1226
0.1178
0.1130
0.1106
0.1058
0.1034
0.1010
0.0986
0.0962
0.0938
0.0913
0.0913
0.0889
0.0865
0.0865
0.0841
0.0841
0.0817
0.0817
0.0793
0.0793
0.0793
0.0769
0.0769
0.0769
0.0769
0.0769
0.0769
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0745
0.0769
0.0769
0.0769
0.0769
0.0769
0.0793
0.0793
0.0793
0.0793
0.0793
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0865
0.0865
0.0865
0.0865
0.0865
0.0889
0.0889
0.0889
0.0889
0.0913
0.0913
0.0938
0.0938
0.0938
0.0962
0.0962
0.0962
0.0986
0.0986
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1058
0.1058
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1034
0.1034
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1154
0.1154
0.1154
0.1154
0.1178
0.1178
0.1202
0.1226
0.1250
0.1274
0.1298
0.1322
0.1322
0.1346
0.1370
0.1370
0.1394
0.1394
0.1418
0.1418
0.1442
0.1466
0.1490
0.1514
0.1538
0.1563
0.1587
0.1587
0.1611
0.1611
0.1611
0.1611
0.1587
0.1563
0.1563
0.1538
0.1538
0.1538
0.1514
0.1514
0.1490
0.1490
0.1466
0.1418
0.1394
0.1346
0.1298
0.1250
0.1226
0.1178
0.1130
0.1106
0.1058
0.1034
0.1034
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.0962
0.0962
0.0938
0.0913
0.0889
0.0889
0.0889
0.0938
0.1034
0.1226
0.1538
0.1947
0.2524
0.3221
0.4063
0.4976
0.5962
0.6971
0.7909
0.8750
0.9375
0.9808
0.9928
0.9736
0.9255
0.8558
0.7644
0.6587
0.5481
0.4399
0.3413
0.2524
0.1803
0.1250
0.0841
0.0553
0.0361
0.0240
0.0192
0.0192
0.0192
0.0240
0.0264
0.0288
0.0313
0.0337
0.0361
0.0361
0.0385
0.0385
0.0385
0.0409
0.0409
0.0409
0.0409
0.0433
0.0433
0.0433
0.0433
0.0457
0.0457
0.0481
0.0481
0.0481
0.0505
0.0505
0.0505
0.0505
0.0505
0.0505
0.0505
0.0529
0.0529
0.0529
0.0529
0.0529
0.0529
0.0553
0.0553
0.0553
0.0553
0.0577
0.0577
0.0577
0.0577
0.0577
0.0577
0.0577
0.0601
0.0601
0.0601
0.0601
0.0601
0.0601
0.0625
0.0625
0.0625
0.0649
0.0649
0.0649
0.0673
0.0673
0.0673
0.0673
0.0697
0.0697
0.0697
0.0697
0.0697
0.0721
0.0721
0.0721
0.0745
0.0745
0.0745
0.0769
0.0769
0.0769
0.0793
0.0793
0.0817
0.0817
0.0841
0.0841
0.0865
0.0865
0.0889
0.0889
0.0913
0.0913
0.0938
0.0938
0.0962
0.0986
0.1010
0.1010
0.1034
0.1058
0.1082
0.1106
0.1106
0.1130
0.1178
0.1202
0.1226
0.1250
0.1298
0.1322
0.1346
0.1370
0.1418
0.1442
0.1466
0.1490
0.1490
0.1514
0.1538
0.1563
0.1587
0.1587
0.1611
0.1635
0.1659
0.1659
0.1683
0.1707
0.1707
0.1731
0.1731
0.1755
0.1755
0.1779
0.1779
0.1779
0.1779
0.1779
0.1779
0.1755
0.1755
0.1731
0.1731
0.1731
0.1707
0.1683
0.1683
0.1659
0.1635
0.1611
0.1587
0.1563
0.1538
0.1514
0.1466
0.1442
0.1418
0.1370
0.1346
0.1298
0.1274
0.1226
0.1202
0.1178
0.1130
0.1106
0.1082
0.1058
0.1034
0.1010
0.0986
0.0962
0.0962
0.0938
0.0913
0.0913
0.0889
0.0889
0.0889
0.0865
0.0865
0.0865
0.0865
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0841
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0865
0.0865
0.0865
0.0865
0.0865
0.0889
0.0889
0.0889
0.0913
0.0913
0.0938
0.0938
0.0938
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1058
0.1058
0.1082
0.1082
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1106
0.1106
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1154
0.1178
0.1202
0.1226
0.1250
0.1274
0.1298
0.1322
0.1346
0.1370
0.1394
0.1394
0.1418
0.1442
0.1442
0.1466
0.1490
0.1490
0.1514
0.1538
0.1563
0.1563
0.1587
0.1611
0.1611
0.1611
0.1611
0.1611
0.1587
0.1587
0.1563
0.1538
0.1538
0.1514
0.1490
0.1490
0.1466
0.1466
0.1442
0.1394
0.1370
0.1322
0.1298
0.1250
0.1202
0.1178
0.1130
0.1106
0.1082
0.1058
0.1034
0.1010
0.1010
0.0986
0.0986
0.0986
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0962
0.0938
0.0913
0.0913
0.0913
0.0938
0.1010
0.1178
0.1418
0.1803
0.2308
0.2957
0.3750
0.4639
0.5625
0.6635
0.7596
0.8486
0.9231
0.9736
0.9976
0.9928
0.9567
0.8942
0.8077
0.7067
0.5962
0.4856
0.3798
0.2861
0.2067
0.1418
0.0938
0.0601
0.0385
0.0240
0.0168
0.0144
0.0168
0.0192
0.0216
0.0264
0.0288
0.0288
0.0313
0.0313
0.0337
0.0337
0.0337
0.0337
0.0337
0.0337
0.0361
0.0361
0.0361
0.0385
0.0385
0.0409
0.0409
0.0409
0.0433
0.0433
0.0433
0.0457
0.0457
0.0457
0.0481
0.0481
0.0481
0.0505
0.0505
0.0505
0.0505
0.0505
0.0529
0.0529
0.0529
0.0529
0.0529
0.0529
0.0529
0.0529
0.0553
0.0553
0.0553
0.0553
0.0577
0.0577
0.0577
0.0601
0.0601
0.0601
0.0601
0.0625
0.0625
0.0625
0.0625
0.0625
0.0625
0.0649
0.0649
0.0649
0.0673
0.0673
0.0673
0.0697
0.0697
0.0697
0.0721
0.0721
0.0721
0.0745
0.0745
0.0769
0.0769
0.0793
0.0793
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0865
0.0865
0.0865
0.0889
0.0913
0.0913
0.0938
0.0962
0.0962
0.0986
0.1010
0.1034
0.1058
0.1058
0.1082
0.1106
0.1130
0.1154
0.1178
0.1202
0.1226
0.1250
0.1298
0.1322
0.1346
0.1370
0.1394
0.1418
0.1442
0.1466
0.1490
0.1490
0.1514
0.1538
0.1538
0.1563
0.1563
0.1563
0.1587
0.1587
0.1611
0.1611
0.1635
0.1635
0.1659
0.1659
0.1659
0.1683
0.1683
0.1683
0.1683
0.1683
0.1683
0.1683
0.1683
0.1659
0.1659
0.1635
0.1635
0.1611
0.1587
0.1587
0.1563
0.1538
0.1514
0.1490
0.1466
0.1442
0.1418
0.1394
0.1370
0.1322
0.1298
0.1250
0.1226
0.1202
0.1154
0.1130
0.1082
0.1058
0.1034
0.1010
0.0986
0.0962
0.0938
0.0938
0.0913
0.0889
0.0889
0.0865
0.0865
0.0865
0.0841
0.0841
0.0841
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0865
0.0865
0.0865
0.0865
0.0865
0.0889
0.0889
0.0889
0.0889
0.0913
0.0913
0.0913
0.0938
0.0938
0.0938
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1034
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1106
0.1106
0.1130
0.1106
0.1106
0.1106
0.1130
0.1106
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1154
0.1154
0.1154
0.1178
0.1202
0.1226
0.1250
0.1274
0.1274
0.1298
0.1322
0.1346
0.1370
0.1370
0.1394
0.1394
0.1418
0.1418
0.1442
0.1466
0.1490
0.1514
0.1538
0.1563
0.1563
0.1587
0.1611
0.1611
0.1611
0.1587
0.1587
0.1563
0.1538
0.1538
0.1514
0.1514
0.1490
0.1490
0.1466
0.1442
0.1418
0.1394
0.1346
0.1322
0.1274
0.1226
0.1178
0.1130
0.1106
0.1058
0.1034
0.1010
0.0986
0.0986
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0962
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0962
0.0938
0.0938
0.0938
0.0962
0.1058
0.1226
0.1514
0.1899
0.2428
0.3101
0.3894
0.4808
0.5769
0.6755
0.7716
0.8558
0.9255
0.9712
0.9904
0.9784
0.9375
0.8702
0.7813
0.6779
0.5673
0.4543
0.3510
0.2596
0.1827
0.1226
0.0793
0.0481
0.0288
0.0168
0.0096
0.0096
0.0120
0.0168
0.0192
0.0240
0.0264
0.0313
0.0337
0.0361
0.0361
0.0385
0.0409
0.0409
0.0433
0.0433
0.0433
0.0457
0.0457
0.0457
0.0457
0.0457
0.0481
0.0481
0.0505
0.0505
0.0505
0.0505
0.0529
0.0529
0.0529
0.0529
0.0529
0.0529
0.0553
0.0553
0.0553
0.0553
0.0577
0.0577
0.0577
0.0577
0.0601
0.0601
0.0601
0.0625
0.0625
0.0625
0.0625
0.0625
0.0649
0.0649
0.0625
0.0649
0.0649
0.0649
0.0649
0.0673
0.0673
0.0673
0.0697
0.0697
0.0697
0.0697
0.0721
0.0721
0.0721
0.0721
0.0745
0.0745
0.0745
0.0745
0.0769
0.0769
0.0769
0.0769
0.0769
0.0769
0.0769
0.0793
0.0793
0.0817
0.0841
0.0841
0.0865
0.0865
0.0889
0.0913
0.0913
0.0938
0.0938
0.0938
0.0962
0.0962
0.0986
0.0986
0.1010
0.1034
0.1058
0.1058
0.1082
0.1106
0.1130
0.1154
0.1178
0.1202
0.1226
0.1250
0.1274
0.1298
0.1322
0.1346
0.1370
0.1394
0.1418
0.1442
0.1466
0.1466
0.1490
0.1514
0.1538
0.1538
0.1563
0.1587
0.1587
0.1611
0.1611
0.1635
0.1635
0.1659
0.1659
0.1659
0.1659
0.1659
0.1659
0.1659
0.1659
0.1659
0.1659
0.1635
0.1635
0.1635
0.1611
0.1611
0.1611
0.1587
0.1563
0.1563
0.1538
0.1538
0.1514
0.1490
0.1466
0.1466
0.1442
0.1394
0.1370
0.1346
0.1322
0.1274
0.1250
0.1226
0.1178
0.1154
0.1130
0.1106
0.1082
0.1058
0.1034
0.1034
0.1010
0.0986
0.0986
0.0962
0.0962
0.0938
0.0938
0.0913
0.0913
0.0889
0.0889
0.0889
0.0865
0.0865
0.0865
0.0865
0.0865
0.0865
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0817
0.0817
0.0817
0.0817
0.0793
0.0793
0.0817
0.0817
0.0817
0.0817
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0841
0.0865
0.0865
0.0889
0.0889
0.0913
0.0913
0.0938
0.0938
0.0962
0.0962
0.0962
0.0986
0.0986
0.1010
0.1010
0.1034
0.1034
0.1058
0.1058
0.1058
0.1082
0.1082
0.1082
0.1106
0.1106
0.1106
0.1106
0.1106
0.1130
0.1130
0.1130
0.1154
0.1154
0.1154
0.1154
0.1154
0.1154
0.1154
0.1154
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1130
0.1106
0.1106
0.1106
0.1106
0.1106
0.1106
0.1082
0.1082
0.1082
0.1082
0.1082
0.1058
0.1058
0.1058
0.1058
0.1034
0.1034
0.1034
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.0986
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
0.1010
